company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
Diasorin,Italy,Diasorin Annual Financial Report 2024 (incl. Consolidated Sustainability Report),https://us.diasorin.com/en/company/sustainability/report,https://int.diasorin.com/en/investors/finance/reports,"Most recently confirmed edition covers FY2024, published April 2025; verify for a newer FY2025 edition.",webpage_landing_page
Nexi,Italy,Nexi Sustainability Statement 2024,https://www.nexigroup.com/content/dam/corp/downloads/investors/financial-statements/2025/EN-Nexi-Integrated-Annual-Report-2025.pdf,https://www.nexigroup.com/en/esg/overview/overview/,New Group Sustainability Strategy 2026-2030 builds on the 2023-2025 ESG Strategy; most recent confirmed reporting covers FY2024.,downloadable_pdf
Azimut Holding,Italy,Azimut Holding SpA Consolidated Sustainability Reporting 2025,https://www.sustainabilityreports.com/azimut-holding,https://azimut-group.com/sustainability,Direct PDF URL not confirmed via search; company has published sustainability reports for the FY2023-2025 range.,webpage_landing_page
Webuild,Italy,Webuild Group 2025 Consolidated Sustainability Statement,https://media.webuildgroup.com/sites/default/files/2026-04/2025%20Consolidated%20Sustainability%20Statement.pdf,https://media.webuildgroup.com/sites/default/files/2026-04/2025%20Annual%20Report.pdf,Consolidated Sustainability Statement is a dedicated section of the Directors' report within the Annual Financial Report.,downloadable_pdf
Endesa,Spain,Endesa Consolidated Annual Report 2025 (incl. Non-Financial Information Statement),https://www.endesa.com/en/our-commitment,https://www.endesa.com/content/dam/enel-es/endesa-en//home/investors/financialinformation/annualreports/documents/2025/individual-annual-report-endesa-2025.pdf,Sustainability Plan 2023-2025 (also referenced as 2024-2026); Consolidated Non-Financial Information Statement embedded in Annual Report.,webpage_landing_page
Redeia (Red Electrica),Spain,Redeia Sustainability Report 2025,https://www.redeia.com/en/publications/sustainability-report-2025,https://www.redeia.com/sites/default/files/04_SOSTENIBILIDAD/Documentos/enviromental-statement-emas-2025.pdf,Standalone Sustainability Report plus a separate EMAS Environmental Statement.,downloadable_pdf
Enagas,Spain,Enagas Consolidated Management Report 2025 (ESRS-aligned),https://www.enagas.es/content/dam/enagas/en/files/accionistas-e-inversores/gobierno-corporativo/junta-general-accionistas/propuestas-documentacion/Informe-gestion-consolidado-2025-en.pdf,https://www.enagas.es/en/about-us/sustainability/,"Net Zero targets: 2040 for scopes 1&2, 2050 for scope 3; top-ranked in Spain on Equileap gender equality ranking 2025.",downloadable_pdf
Indra Sistemas,Spain,Indra Group Sustainability Report 2025,https://www.indragroup.com/cms-content/2026/04/EN_Sustainability-Report-2025_2026.04.30.pdf,https://www.indragroup.com/cms-content/2026/03/Indra-Group-Climate-Transition-Plan-2025.pdf,CSRD/ESRS-compliant; scope now includes Hispasat Group following its December 2025 acquisition.,downloadable_pdf
Banco Sabadell,Spain,Banco Sabadell Non-Financial Disclosures Report 2025 (Sustainability Report),https://www.grupbancsabadell.com/memoria2025/en/,https://www.grupbancsabadell.com/memoria2025/en/pdf/03/banco-sabadell-group.pdf,Contained within the Consolidated Annual Financial Report 2025; ESRS-aligned with limited assurance.,webpage_landing_page
Aena,Spain,Aena Non-Financial Information Statement and Sustainability Information 2025,https://www.aena.es/en/corporative/cr/sustainability-assessment/non-financial-information-statement.html,https://www.aena.es/en/corporative/about-aena/annual-reports.html,ESRS-developed Sustainability Report / Non-Financial Information Statement; direct PDF link behind the landing page.,webpage_landing_page
Fluidra,Spain,Fluidra 2025 Integrated Annual Report,https://www.fluidra.com/wp-content/uploads/2026/03/1.-English_2025-Integrated-Anual-Report-ENG.pdf,https://www.fluidra.com/investors/annual-integrated-report/,Sustainability strategy on track for carbon neutrality target by 2027.,downloadable_pdf
Viscofan,Spain,Viscofan Group 2025 Annual Report (incl. non-financial/sustainability information),https://public.viscofan.com/investor-relations/financialinformation/en/Viscofan%20Group%202025%20Annual%20Report%20PDF%20version.pdf,https://www.informeanual2025.viscofan.com/en/economic-and-management-results.html,Most recent confirmed standalone Consolidated Statement of Non-Financial Information covers FY2024; FY2025 Annual Report also available and likely includes updated ESRS content.,downloadable_pdf
Ebro Foods,Spain,Ebro Foods Consolidated Non-Financial and Sustainability Statement 2025,https://www.ebrofoods.es/wp-content/uploads/2026/04/Non-Financial-Information-2025-and-Sustainability-Statement-of-and-corresponding-audit-report-to-be-submitted-for-approval-under-item-1.3-on-the-agenda.pdf,https://www.ebrofoods.es/en/csr/csr-reports/,Annual CSR/Sustainability report series published back to at least 2019.,downloadable_pdf
Melia Hotels International,Spain,Melia Hotels International Consolidated Financial Statements and Directors' Report 2025 (Sustainability Report),https://www.meliahotelsinternational.com/en/shareholdersAndInvestors/IntegratedRepDocs/CCAA%20Consolidado%20Melia%202025%20ENG.pdf,https://www.meliahotelsinternational.com/en/newsroom/our-news/melia-leads-global-hotel-sector-sp-global-2025-sustainability-yearbook,"CSRD-aligned; 7th consecutive year in S&P Global Sustainability Yearbook, leading the European hotel sector in 2025.",downloadable_pdf
ABN AMRO,Netherlands,ABN AMRO Annual Report 2025 (incl. CSRD Sustainability Statements),https://www.abnamro.com/en/about-abn-amro/annual-report,https://assets.ctfassets.net/1u811bvgvthc/5CpYgNHV9BYcXNnW4wZQR9/2b7668a6ab3b476c01b50b3e51240fd1/Responsible_Banking_Progress_Statement_ABN_AMRO_2025.pdf,Also publishes a separate Responsible Banking Progress Statement.,webpage_landing_page
Euronext,Netherlands,Euronext 2025 Universal Registration Document (incl. Sustainability Report),https://www.euronext.com/en/investor-relations/financial-information/financial-reports,https://www.euronext.com/en/news/2025-euronext-esg-trends-report-reveals-continued-progress-and-rising-ambition-across-esg,"Do not confuse Euronext's own corporate sustainability report with its separately-published 'ESG Trends Report', which analyzes ESG disclosures of 1,550+ Euronext-listed companies rather than Euronext itself.",webpage_landing_page
Royal Vopak,Netherlands,Royal Vopak Annual Report 2025,https://www.vopak.com/investors/reports-and-presentations/company-reports?language_content_entity=en,https://www.vopak.com/investors/downloads?language_content_entity=en,Net-zero by 2050 (Scope 1&2) target with a 30% interim reduction by 2030 vs 2021 baseline; sustainability data embedded in Annual Report.,webpage_landing_page
Aalberts,Netherlands,Aalberts N.V. Annual Report 2025,https://s3.eu-west-1.amazonaws.com/aalberts-website/media/App/Models/Download/000/000/575/attachment/original/Aalberts%20annual%20report%202025.pdf,https://aalberts.com/progress/annual-report-2025-published,Net zero carbon target by 2050 or earlier via six decarbonisation levers; also has a separate Responsibility Report.,downloadable_pdf
Arcadis,Netherlands,Arcadis Annual Integrated Report 2025,https://media.arcadis.com/-/media/project/arcadiscom/com/investors/arcadis-annual-integrated-report/2026/arcadis-annual-integrated-report-2025.pdf,https://annualreport.arcadis.com/,"64% reduction in Scope 1&2 GHG emissions vs 2019 baseline, near 2026 target of 70%; inaugural separate Impact Report also launched.",downloadable_pdf
PostNL,Netherlands,PostNL Annual Report 2025 (incl. Consolidated Sustainability Statements),https://annualreport.postnl.nl/app/uploads/2026/02/PostNL-Annual-Report-2025.pdf,https://annualreport.postnl.nl/2025/sustainability-statements/consolidated-sustainability-statements,Issued a EUR 300 million Sustainability Linked Bond in 2025.,downloadable_pdf
ASM International,Netherlands,ASM International Sustainability disclosures,https://www.asm.com/sustainability,https://www.asm.com/investors/highlights-annual-report-2025,"SBTi-validated 2035 Net-Zero targets, 100% renewable electricity since 2024, 44% Scope 1+2 GHG reduction vs 2021. Direct PDF URL not confirmed.",webpage_landing_page
IMCD,Netherlands,IMCD Sustainability Reports,https://www.imcdgroup.com/about-us/sustainability/sustainability-reports,,"Member of the Dutch ESG AEX index (25 companies); direct PDF URL not confirmed, FY2025 Annual Report released March 2026.",webpage_landing_page
Royal BAM Group,Netherlands,BAM Annual Report 2025,https://www.bam.com/sites/bamc/files/2026-03/BAM-2025-Annual-Report.pdf,https://corporatereporting.bam.com/verslag/6-sustainability-statement/63-environmental-information-1,76% reduction in Scope 1&2 GHG emissions vs 2015 baseline in 2025.,downloadable_pdf
ING Bank Slaski,Poland,ING Bank Slaski ESG disclosures / ESG Strategy,https://en.esg.ing.pl/,https://ing.com/binaries/content/assets/documents/annual-reports/2025-ing-bank-nv-annual-report.pdf,Polish subsidiary of ING Group; Sustainable Fitch ESG Entity Rating affirmed at 2 in Jan 2025. Direct standalone PDF not confirmed.,webpage_landing_page
Alior Bank,Poland,Report of the Alior Bank S.A. Capital Group on Non-Financial Information for 2023,https://www.aliorbank.pl/dam/jcr:7f11bc50-3167-4e6d-8ff2-225f961a3d4b/Report%20of%20the%20Alior%20Bank%20Capital%20Group%20on%20non-financial%20information%20for%20the%20year%202023.pdf,https://www.aliorbank.pl/dodatkowe-informacje/informacje/zrownowazony-rozwoj.html,Most recent confirmed edition covers FY2023; verify for a newer CSRD-aligned edition.,downloadable_pdf
Grupa Kety,Poland,Report of the Management Board of Grupa Kety S.A. on operations 2025 (incl. ESRS sustainability statement),https://grupakety.com/wp-content/uploads/2026/03/ReportoftheManagementBoardofGrupaKetyS.A.ontheoperationsoftheCompanyandtheCapitalGroupin2025-1.pdf,https://grupakety.com/en/good-practices-of-grupa-kety-in-the-responsible-business-forum-report/,5 practices featured in 'Responsible Business in Poland 2025: Good Practices' report.,downloadable_pdf
Budimex,Poland,Budimex Group and Budimex SA Directors' Report for 2025 (incl. Sustainability Reporting),https://budimex.pl/app/uploads/2026/04/Budimex-report-for-2025.pdf,https://budimex.pl/en/esg/sustainability-report/,Sustainability reporting is an element of the combined Directors' Report; also distributed as a downloadable zip package.,downloadable_pdf
Bank Millennium,Poland,Bank Millennium ESG Report,https://www.bankmillennium.pl/en/about-the-bank/esg/publications,https://www.bankmillennium.pl/documents/10184/84940/3_ESG+Report+of+Bank+Millennium+and+the+Bank+Millennium+Group+for+2021.pdf/faa51840-b276-1928-d482-cc3efcaafd8e?t=1645630261080,"Publishing annual ESG reports since 2006; since FY2024, sustainability info is part of the Management Report in the consolidated annual report rather than a standalone document. Latest edition's direct PDF URL not confirmed.",webpage_landing_page
Zabka Group,Poland,Zabka Group 2025 Sustainability Report / Responsibility Strategy,https://www.sustainabilityreports.com/zabka-group/2025/sustainability-summary,https://zabkagroup.azureedge.net/wp-content/uploads/2026/03/Zabka-Group-2025-Annual-Report.pdf?t=1781211743,34.9% combined Scope 1&2 GHG emissions reduction; 24.9% food waste intensity reduction vs 2020 baseline.,downloadable_pdf
Allegro,Poland,Allegro.eu ESG Report 2023,https://about.allegro.eu/wp-content/uploads/2026/01/ESG-Report-2023.pdf,https://about.allegro.eu/wp-content/uploads/2026/04/ALLEGRO-Annual-Consolidated-Report-2025.pdf,"Polish e-commerce marketplace - NOT to be confused with Allegro MicroSystems Inc, an unrelated US Nasdaq-listed semiconductor company (allegromicro.com) that publishes its own similarly-named ESG report. Standalone ESG reports published 2021-2023; FY2024/2025 sustainability content is within the Annual Consolidated Report.",downloadable_pdf
Bank Handlowy (Citi Handlowy),Poland,Bank Handlowy w Warszawie S.A. Capital Group Annual Report 2021 (incl. ESG goals),https://www.citibank.pl/poland/homepage/raport_roczny_2021/english/index.htm,,"Polish subsidiary of Citigroup - most recent confirmed entity-specific report located is FY2021; do not confuse with Citigroup's own Global Sustainability/ESG Report, which reports at the whole-Citi-group level rather than for this Polish subsidiary specifically. Verify for a newer Bank Handlowy-specific report.",downloadable_pdf
Comarch,Poland,Comarch S.A. and Comarch Group Consolidated Non-Financial Data Statement 2022,https://www.comarch.com/files-com/file_722/2022_Non_Financial_Data_Statement.pdf,https://www.comarch.com/erp/esg/,Most recent confirmed standalone non-financial statement covers FY2022; SBTi net-zero commitment by 2050. Verify for a newer CSRD-aligned edition.,downloadable_pdf
